'怨气	[yuànqì]	 ненависть	'
'怨言	[yuànyán]	жалобы; ропот	'
'怩	[ní]	см. 	'
'怪	[guài]	 странный; удивительный; чудной	'
'怪	[guài]	 удивляться; поражаться	'
'怪	[guài]	 нечего удивляться; не удивительно, что 	'
'怪	[guài]	 нечего обижаться на; нечего винить	'
'怪	[guài]	 весьма; очень; чрезвычайно	'
'怪	[guài]	 укорять, винить; обижаться	'
'怪	[guài]	 тк. в соч. оборотень; чудовище	'
'怪僻	[guàipì]	взбалмошный, эксцентричный; с причудами	'
'怪模怪样	[guàimú guàiyàng]	обр. странный, чудной; чудаковатый	'
'怪物	[guàiwu]	чудовище; чудище	'
'怪话	[guàihuà]	несуразные речи; абсурд	'
'怪诞	[guàidàn]	нелепый; несуразный; абсурдный	'
'怯	[qiè]	тк. в соч.	'
'怯弱	[qièruò]	см. 	'
'怯懦	[qiènuò]	трусливый; робкий	'
'怱	[cōng]	тк. в соч.; = 	'
'总	[zǒng]	= 	'
'总	[zǒng]	 главный; генеральный	'
'总	[zǒng]	 объединять; суммировать	'
'总	[zǒng]	 валовой; общий; всеобщий	'
'总	[zǒng]	 всегда	'
'总	[zǒng]	 в конце концов; обязательно; в любом случае	'
'总之	[zǒngzhī]	одним словом; в общем	'
'总书记	[zǒngshūjì]	генеральный секретарь (партии)	'
'总产值	[zǒngchǎnzhí]	валовая продукция	'
'总体	[zǒngtǐ]	всеобщий; генеральный; тотальный; совокупный	'
'总值	[zǒngzhí]	валовой объ	'
'总共	[zǒnggòng]	всего; итого; в общей сложности	'
'总则	[zǒngzé]	общие положения; основные принципы	'
'总务	[zǒngwù]	хозяйственные дела	'
'总务	[zǒngwù]	 хозяйственный отдел; хозяйственная часть (напр., в учреждении) 	'
'总务	[zǒngwù]	 управление делами (напр., министерства)	'
'总参谋部	[zǒngcānmóubù]	воен. генеральный штаб	'
'总司令	[zǒngsīlǐng]	главнокомандующий	'
'总和	[zǒnghé]	совокупность; сумма; совокупный	'
'总归	[zǒngguī]	в конце концов; в конечном итоге	'
'总得	[zǒngděi]	в любом случае; обязательно	'
'总括	[zǒngkuò]	обобщать; сводить воедино	'
'总揽	[zǒnglǎn]	полностью контролировать; полностью держать в своих руках	'
'总攻	[zǒnggōng]	генеральное наступление	'
'总数	[zǒngshù]	общее количество; общая сумма	'
'总是	[zǒngshì]	всегда; вс	'
'总机	[zǒngjī]	коммутатор (телефонный)	'
'总理	[zǒnglǐ]	премьер-министр; премьер	'
'总督	[zǒngdū]	генерал-губернатор; наместник	'
'总算	[zǒngsuàn]	 в конечном итоге; в конце концов; наконец-то	'
'总算	[zǒngsuàn]	 в целом; в общем	'
'总结	[zǒngjié]	 обобщать; подводить итог	'
'总结	[zǒngjié]	 отч	'
'总统	[zǒngtǒng]	президент (республики)	'
'总而言之	[zǒng ér yán zhī]	одним словом; в общем и целом; вообще говоря	'
'总裁	[zǒngcái]	генеральный директор; главный управляющий (напр., фирмы)	'
'总计	[zǒngjì]	общий итог; всего; итого	'
'总部	[zǒngbù]	главный штаб; штаб-квартира	'
'总领事	[zǒnglǐngshì]	генконсул; генеральный консул	'
'总额	[zǒng’é]	общая сумма; общий объ	'
'恆	?empty	= 	'
'恋	[liàn]	тк. в соч.; = 	'
'恋	[liàn]	 любить; любовь	'
'恋	[liàn]	 привязанность; думать о ком-либо/ч	'
'恋人	[liànrén]	возлюбленный; возлюбленная	'
'恋恋不舍	[liànliàn bùshě]	обр. не в силах расстаться; быть сильно привязанным к кому-либо/чему-либо	'
'恋爱	[liàn’ài]	любовь	'
'恍	[huǎng]	 словно; как (будто)	'
'恍	[huǎng]	 тк. в соч. вдруг; внезапно	'
'恍惚	[huǎnghu]	неясно; смутно; будто сквозь сон	'
'恍然大悟	[huǎngrán dàwù]	обр. словно пелена с глаз упала; (внезапно) прозреть	'
'恐	[kǒng]	 тк. в соч. бояться, опасаться, страшиться	'
'恐	[kǒng]	 тк. в соч. пугать, терроризировать	'
'恐	[kǒng]	 пожалуй; боюсь, что	'
'恐吓	[kǒnghè]	запугивать, устрашать; терроризировать	'
'恐怕	[kǒngpà]	 бояться, опасаться	'
'恐怕	[kǒngpà]	 боюсь, что; пожалуй; вероятно	'
'恐怖	[kǒngbù]	террор; террористический	'
'恐怖主义	[kǒngbùzhǔyì]	терроризм	'
'恐惧	[kǒngjù]	страх; ужас	'
'恐慌	[kǒnghuāng]	 испуг; паника; панический страх; перепугаться	'
'恐慌	[kǒnghuāng]	 кризис	'
'恐水病	[kǒngshuǐbìng]	мед. водобоязнь	'
'恐龙	[kǒnglóng]	динозавр	'
'恒	[héng]	= 	'
'恒久	[héngjiǔ]	долговременный, постоянный	'
'恒心	[héngxīn]	постоянство; настойчивость	'
'恒星	[héngxīng]	астр. звезда	'
'恒河	[hénghé]	Ганг (река)	'
'恕	[shù]	 извинять; прощать	'
'恕	[shù]	 вежл. простите; извините	'
'恕	[shù]	 тк. в соч. великодушно	'
'恕罪	[shùzuì]	см. 	'
'恙	[yàng]	книжн.	'
'恢	[huī]	тк. в соч.	'
'恢复	[huīfù]	восстановить(ся); возобновить(ся); воссоздать	'
'恣	[zì]	тк. в соч.	'
'恣意	[zìyì]	своевольно; самовольно; произвольно	'
'恤	[xù]	тк. в соч.	'
'恤	[xù]	 помогать; оказывать помощь	'
'恤	[xù]	 выражать сочувствие, сочувствовать	'
'恤金	[xùjīn]	пособие; пенсия	'
'恥	?empty	= 	'
'恨	[hèn]	 ненавидеть; ненависть	'
'恨	[hèn]	 досадовать; сожалеть	'
'恨不得	[hènbude]	так и хочется; не терпится; только и мечтать (что-либо сделать)	'
'恩	[ēn]	 милость; добро, благодеяние	'
'恩	[ēn]	 тк. в соч. расположение; любовь	'
'恩人	[ēnrén]	благодетель	'
'恩怨	[ēnyuàn]	 любовь и ненависть; симпатия и антипатия	'
'恩怨	[ēnyuàn]	 вражда; ненависть	'
'恩情	[ēnqíng]	забота; добро	'
'恩惠	[ēnhuì]	добро, благодеяние	'
'恩贾梅纳	[ēnjiǎméinà]	Нджамена (город)	'
'恩赐	[ēncì]	милость; дары; преподносить в дар	'
'恪	[kè]	- 	'
'恪守	[kèshǒu]	строго соблюдать что-либо; строго придерживаться чего-либо	'
'恫	[dòng]	- 	'
'恫吓	[dònghè]	устрашить; напугать; устрашение	'
'恬	[tián]	книжн.	'
'恬	[tián]	 спокойный, безмятежный	'
'恬	[tián]	 как ни в ч	'
'恬不知耻	[tián bù zhī chǐ]	обр. потерять стыд и совесть; наглый	'
'恬静	[tiánjìng]	тихий, спокойный; безмятежный	'
'恭	[gōng]	тк. в соч.	'
'恭喜	[gōngxǐ]	поздравлять	'
'恭敬	[gōngjìng]	уважать; почитать; почтение; почтительный	'
'恭维	[gōngwei]	говорить комплименты	'
'恭贺	[gōnghè]	поздравлять	'
'息	[xī]	 тк. в соч. дышать; дыхание	'
'息	[xī]	 книжн. прекратиться; перестать	'
'息	[xī]	 тк. в соч. отдыхать; отдых	'
'息	[xī]	 проценты	'
'息息相关	[xīxī xiāngguān]	обр. быть тесно [кровно] связанным с кем-либо/чем-либо	'
'息肉	[xīròu]	мед. полип	'
'恰	[qià]	тк. в соч.	'
'恰	[qià]	 как раз; кстати	'
'恰	[qià]	 подходящий	'
'恰到好处	[qià dào hǎochù]	как раз (в меру); как раз то, что нужно	'
'恰好	[qiàhǎo]	в самый раз; кстати; как раз	'
'恰如其分	[qiàrú qífèn]	(как раз) в меру; как раз то, что нужно	'
'恰巧	[qiàqiǎo]	см. 	'
'恰当	[qiàdàng]	подходящий; надлежащий	'
'恰恰	[qiàqià]	как раз	'
'恳	[kěn]	= 	'
'恳	[kěn]	 искрение, сердечно	'
'恳	[kěn]	 книжн. (покорнейше) просить	'
'恳切	[kěnqiè]	 искренний; сердечный	'
'恳切	[kěnqiè]	 настоятельный (о просьбе)	'
'恳求	[kěnqiú]	настоятельно просить; упрашивать	'
'恳请	[kěnqǐng]	настоятельно просить	'
'恶	[ě]	I	'
'恶	[ě]	 зло; преступление	'
'恶	[ě]	 злой, свирепый	'
'恶	[ě]	 дурной; отвратительный	'
'恶作剧	[èzuòjù]	сыграть злую шутку; злая шутка; каверза	'
'恶兆	[èzhào]	дурное предзнаменование	'
'恶劣	[èliè]	дурной; плохой; отвратительный; гадкий	'
'恶化	[èhuà]	ухудшаться; ухудшение	'
'恶心	[ěxin]	см. 	'
'恶性	[èxìng]	злокачественный	'
'恶意	[èyì]	злое намерение; злой умысел; злостный	'
'恶感	[ègǎn]	чувство неприязни; неприязнь; антипатия	'
'恶果	[èguǒ]	плачевные результаты; серь	'
'恶梦	[èmèng]	дурной сон; кошмар	'
'恶棍	[ègùn]	негодяй; мерзавец; подлец	'
'恶毒	[èdú]	злой; злобный; злодейский	'
'恶狠狠	[èhěnhěn]	злобный; злой; свирепый	'
'恶运	[èyùn]	злая судьба; горькая участь	'
'恶霸	[èbà]	деспот; мироед (о помещике)	'
'恼	[nǎo]	= 	'
'恼	[nǎo]	 сердить(ся); гневаться, негодовать; злить(ся)	'
'恼	[nǎo]	 огорчаться; огорчение; досада	'
'恼人	[nǎorén]	раздосадовать; досадный	'
'恼怒	[nǎonù]	гневаться, негодовать; сердиться	'
'恼恨	[nǎohèn]	злиться; злобствовать	'
'恼火	[nǎohuǒ]	вспылить, взорваться; раздражаться	'
'恼羞成怒	[nǎoxiū chéngnù]	обр. вспышкой гнева прикрыть смущение	'
'恿	[yǒng]	= 	'
'悄	[qiāo]	I	'
'悄	[qiāo]	 безмолвный; тихий	'
'悄	[qiāo]	 печальный; тоскливый	'
'悄声	[qiǎoshēng]	тихо; бесшумно	'
'悄悄	[qiāoqiāo]	потихоньку; тихо	'
'悄然	[qiǎorán]	 тихо; безмолвно	'
'悄然	[qiǎorán]	 печально; грустно	'
'悉	[xī]	тк. в соч.	'
'悉	[xī]	 знать; узнать о ч	'
'悉	[xī]	 вс	'
'悉心	[xīxīn]	всеми помыслами; с усердием; усердно	'
'悍	[hàn]	тк. в соч.	'
'悍	[hàn]	 смелый, отважный	'
'悍	[hàn]	 злодейский; злой	'
'悍然	[hànrán]	наглый; дерзкий; нагло; грубо	'
'悔	[huǐ]	тк. в соч.	'
'悔恨	[huǐhèn]	раскаиваться; досадовать на себя; сожалеть	'
'悔悟	[huǐwù]	осознать свою ошибку; раскаяться	'
'悔改	[huǐgǎi]	раскаяться; образумиться	'
'悔过	[huǐguò]	раскаяться (в своих заблуждениях); каяться	'
'悖	[bèi]	книжн.	'
'悖	[bèi]	 прямо противоположный; несовместимый; в корне противоречить чему-либо	'
'悖	[bèi]	 тк. в соч. абсурдный, нелепый	'
'悟	[wù]	тк. в соч.	'
'悠	[yōu]	 длительный; долгий	'
'悠	[yōu]	 качаться; раскачиваться	'
'悠久	[yōujiǔ]	давний; длительный, долгий	'
'悠扬	[yōuyáng]	переливчатый (о звуках)	'
'悠荡	[yōudàng]	см. 	'
'悠长	[yōucháng]	см. 	'
'悠闲	[yōuxián]	беззаботный; благодушный	'
'患	[huàn]	 болеть	'
'患	[huàn]	 тк. в соч. бедствие	'
'患处	[huànchù]	больное место (на теле)	'
'患病	[huànbìng]	заболеть; болеть	'
'患者	[huànzhě]	больной; пациент	'
'患难	[huànnàn]	беда; несчастье	'
'患难之交	[huànnànzhī jiāo]	дружба, проверенная в беде; испытанный друг	'
'悤	[cōng]	тк. в соч.; = 	'
'悦	[yuè]	тк. в соч.	'
'悦目	[yuèmù]	радовать глаз; красивый	'
'悦耳	[yuè’ěr]	благозвучный; приятный для слуха	'
'您	[nín]	вежл.	'
'悬	[xuán]	= 	'
'悬	[xuán]	 висеть; подвешивать	'
'悬	[xuán]	 незаконченный; нереш	'
'悬	[xuán]	 тк. в соч. думать о ком-либо/ч	'
'悬崖勒马	[xuányá lèmǎ]	обр. остановиться на краю пропасти; одуматься в последний момент	'
'悬崖绝壁	[xuányá juébì]	обр. отвесные скалы; неприступные ут	'
'悬挂	[xuánguà]	повесить; вывесить (напр., флаг); висеть	'
'悬案	[xuán’àn]	 юр. незаконченное дело	'
'悬案	[xuán’àn]	 нереш	'
'悬殊	[xuánshū]	резко отличаться; большая разница	'
'悬灯结彩	[xuándēng jiécǎi]	обр. празднично украшенный (напр., город)	'
'悬空	[xuánkōng]	на весу; прям., перен. повиснуть в воздухе	'
'悬而未决	[xuán ér wèi jué]	обр. нереш	'
'悯	[mǐn]	тк. в соч.; = 	'
'悯	[mǐn]	 жалеть; сострадать	'
'悯	[mǐn]	 скорбеть, печалиться	'
'悲	[bēi]	горевать; печалиться, сокрушаться; печаль, скорбь; печальный, скорбный	'
'悲伤	[bēishāng]	горевать, печалиться; печальный; сокруш	'
'悲凄	[bēiqī]	горестный; печальный	'
'悲凉	[bēiliáng]	печальный; унылый	'
'悲剧	[bēijù]	прям., перен. трагедия; драма	'
'悲叹	[bēitàn]	сокруш	'
'悲哀	[bēi’āi]	печальный, скорбный; печаль; горе	'
'悲惨	[bēicǎn]	трагический; трагичный	'
'悲痛	[bēitòng]	скорбеть, печалиться; скорбь; скорбный, печальный; горький	'
'悲观	[bēiguān]	пессимистический	'
'悲观主义	[bēiguānzhǔyì]	пессимизм	'
'悶	?empty	= 	'
'悸	[jì]	тк. в соч.	'
'悼	[dào]	тк. в соч.	'
'悼念	[dàoniàn]	чтить память; скорбеть по кому-либо	'
'悼词	[dàocí]	слова соболезнования; надгробное слово	'
'悽	[qī]	тк. в соч.; = 	'
'情	[qíng]	 чувства, эмоции; настроение	'
'情	[qíng]	 любовь; любовный	'
'情	[qíng]	 страсть; чувственное влечение; секс; сексуальный	'
'情	[qíng]	 положение, обстановка; обстоятельства	'
'情不自禁	[qíng bù zìjìn]	обр. не в состоянии сдержаться; невольно	'
'情书	[qíngshū]	любовное письмо [послание]	'
'情人	[qíngrén]	возлюбленный; любимый; возлюбленная; любимая	'
'情侣	[qínglǚ]	влюбл	'
'情况	[qíngkuàng]	 обстановка; обстоятельства; положение	'
'情况	[qíngkuàng]	 воен. перемены; изменения	'
'情分	[qíngfen]	отношения; чувства	'
'情势	[qíngshì]	обстановка, ситуация; положение; конъюнктура	'
'情境	[qíngjìng]	обстановка; обстоятельства; ситуация	'
'情夫	[qíngfū]	любовник	'
'情妇	[qíngfù]	любовница	'
'情形	[qíngxing]	обстоятельства; положение; ситуация	'
'情怀	[qínghuái]	чувство; настроение	'
'情急	[qíngjí]	прийти в возбуждение; сгоряча	'
'情意	[qíngyì]	чувство; любовь	'
'情感	[qínggǎn]	чувства; эмоции	'
'情愿	[qíngyuàn]	 охотно согласиться на что-либо	'
'情愿	[qíngyuàn]	 предпочитать что-либо чему-либо	'
'情投意合	[qíngtóu yìhé]	обр. жить душа в душу; быть в добром согласии	'
'情报	[qíngbào]	информация; сведения; донесение; разведданные	'
'情报员	[qíngbàoyuán]	разведчик; агент	'
'情报局	[qíngbàojú]	информационное бюро	'
'情操	[qíngcāo]	моральные устои; нравственные качества	'
'情景	[qíngjǐng]	ситуация; картина; сцена	'
'情欲	[qíngyù]	страсть, чувственное влечение, желание	'
'情理	[qínglǐ]	здравый смысл; резон; справедливость	'
'情由	[qíngyóu]	 суть дела	'
'情由	[qíngyóu]	 мотив; побуждение	'
'情由可原	[qíng yǒu kě yuán]	обр. простительный; можно извинить	'
'情绪	[qíngxù]	 настроение; состояние духа	'
'情绪	[qíngxù]	 плохое настроение; быть не в настроении	'
'情节	[qíngjié]	развитие событий; сюжет; перипетии	'
'情调	[qíngdiào]	дух; вкусы	'
'情谊	[qíngyì]	дружеские чувства; дружба	'
'情趣	[qíngqù]	 интересы; склонности	'
'情趣	[qíngqù]	 вкус	'
'情面	[qíngmiàn]	личные отношения; кумовство	'
'惆	[chóu]	- 	'
'惆怅	[chóuchàng]	грусть; грустный	'
'惊	[jīng]	= 	'
'惊	[jīng]	 тк. в соч. испугаться; быть в панике	'
'惊	[jīng]	 шарахнуться; понести	'
'惊	[jīng]	 тк. в соч. взбудоражить; перепугать	'
'惊人	[jīngrén]	изумительный; поразительный; потрясающий	'
'惊动	[jīngdòng]	 всполошить	'
'惊动	[jīngdòng]	 тревожить, беспокоить	'
'惊叹	[jīngtàn]	ахать от восхищения; восхищаться; изумляться	'
'惊叹号	[jīngtànhào]	восклицательный знак	'
'惊吓	[jīngxià]	пугать; испуг; страх	'
'惊喜	[jīngxǐ]	восторгаться; восхищаться	'
'惊天动地	[jīngtiān dòngdì]	обр. потрясающий, ошеломляющий; потрясти весь мир	'
'惊奇	[jīngqí]	удивляться, изумляться; дивиться	'
'惊异	[jīngyì]	см. 	'
'惊弓之鸟	[jīnggōngzhǐ niǎo]	обр. пуганая ворона куста боится	'
'惊心动魄	[jīngxīn dòngpō]	обр. потрясающий; захватывающий	'
'惊恐	[jīngkǒng]	пугаться; страшиться; страх; испуг	'
'惊悸	[jīngjì]	книжн. трепетать [дрожать] от страха	'
'惊慌	[jīnghuāng]	паника; переполох; смятение; страх; прийти в смятение	'
'惊慌失措	[jīnghuāng shīcuò]	обр. прийти в смятение [замешательство]; растеряться; впасть в панику; переполох	'
'惊蛰	[jīngzhé]	пробуждение (насекомых) после спячки (один из 24 сельскохозяйственных сезонов по лунному календарю, с 5-7 марта)	'
'惊讶	[jīngyà]	удивлять, изумлять, поражаться; изумление, удивление	'
'惊醒	[jīngxǐng]	I	'
'惊醒	[jīngxǐng]	 пробудиться, проснуться (напр., от шума)	'
'惊醒	[jīngxǐng]	 разбудить	'
'惊险	[jīngxiǎn]	 захватывающий	'
'惊险	[jīngxiǎn]	 приключенческий	'
'惋	[wǎn]	- 	'
'惋惜	[wǎnxī]	сожалеть; сочувствовать	'
'惑	[huò]	 сомневаться; колебаться	'
'惑	[huò]	 вводить в заблуждение; сеять сомнения	'
'惚	[hū]	см. 	'
'惜	[xī]	 жалеть; щадить	'
'惜	[xī]	 книжн. беречь; дорожить	'
'惜	[xī]	 книжн. жаль; жалко	'
'惜别	[xībié]	тяжело расставаться с кем-либо	'
'惟	[wéi]	только, лишь	'
'惟一	[wéiyī]	единственный	'
'惟利是图	[wéi lì shì tú]	обр. стремиться только к наживе; гнаться за наживой; корыстолюбие	'
'惟命是听	[wéi mìng shì tīng]	обр. беспрекословно следовать приказам; слепо повиноваться	'
'惟恐	[wéikǒng]	единственно, чего боюсь [опасаюсь]	'
'惟我独尊	[wéi wǒ dú zūn]	обр. ставить себя выше всех; чрезмерное самомнение	'
'惟有	[wéiyǒu]	только (лишь)	'
'惟独	[wéidú]	только; единственно; лишь	'
'惠	[huì]	тк. в соч.	'
'惠	[huì]	 благодеяние; милость; делать добро; оказывать милость	'
'惠	[huì]	 удостоить; преподнести (подарок)	'
'惠存	[huìcún]	на добрую память (надпись на подарке)	'
'惠灵顿	[huìlíngdùn]	Уэллингтон [Веллингтон] (город)	'
'惡	[ě]	I	'
'惦	[diàn]	беспокоиться; заботиться; думать о ком-либо/ч	'
'惦念	[diànniàn]	см. 	'
'惦记	[diànjì]	думать о ком-либо/ч	'
'惧	[jù]	бояться, страшиться	'
'惧怕	[jùpà]	бояться, страшиться	'
'惨	[cǎn]	= 	'
'惨	[cǎn]	 трагический; ужасный	'
'惨	[cǎn]	 жестокий, бесчеловечный	'
'惨剧	[cǎnjù]	трагический случай; трагедия	'
'惨无人道	[cǎn wú réndào]	обр. бесчеловечный; ужасающий	'
'惨案	[cǎn’àn]	трагическое событие; кровавый инцидент	'
'惨痛	[cǎntòng]	жестокий, горький; трагический	'
'惨苦	[cǎnkǔ]	тяж	'
'惨败	[cǎnbài]	жестокое поражение; полное фиаско	'
'惨重	[cǎnzhòng]	тяж	'
'惩	[chéng]	= 	'
'惩一警百	[chéngyī jǐngbǎi]	обр. покарать одного в назидание всем остальным	'
'惩前毖后	[chéngqiàn bìhòu]	обр. взыскивать за ошибки прошлого в назидание на будущее; извлекать урок из ошибок прошлого	'
'惩办	[chéngbàn]	наказывать, карать	'
'惩处	[chéngchǔ]	см. 	'
'惩治	[chéngzhì]	см. 	'
'惩罚	[chéngfá]	наказывать; взыскивать; наказание; взыскание	'
'惫	[bèi]	тк. в соч.; = 	'
'惬	[qiè]	тк. в соч.; = 	'
'惬意	[qièyì]	довольный; на седьмом небе; довольство	'
'惭	[cán]	тк. в соч.; = 	'
'惭愧	[cánkuì]	стыдно; стыдиться	'
'惮	[dàn]	книжн.; = 	'
'惯	[guàn]	= 	'
'惯	[guàn]	 привыкать; иметь привычку; привычный	'
'惯	[guàn]	 баловать (детей)	'
'惯例	[guànlì]	обыкновение; обычное правило; установившаяся практика	'
'惯坏	[guànhuài]	избаловать	'
'惯常	[guàncháng]	 обычный; обыкновенный	'
'惯常	[guàncháng]	 излюбленный	'
'惯性	[guànxìng]	прям., перен. инерция	'
'惯技	[guànjì]	излюбленный при	'
'惯犯	[guànfàn]	преступник-рецидивист	'
'惯用	[guànyòng]	привычный; излюбленный	'
'惯窃	[guànqiè]	см. 	'
'惰	[duò]	тк. в соч.	'
'惰性	[duòxìng]	 хим. инертность; инертный	'
'惰性	[duòxìng]	 косность; инертность; инертный	'
'惱	?empty	= 	'
'想	[xiǎng]	 думать; обдумывать; размышлять	'
'想	[xiǎng]	 думать; полагать	'
'想	[xiǎng]	 думать; собираться; хотеть	'
'想	[xiǎng]	 думать о ком-либо/ч	'
'想不到	[xiǎngbudào]	кто бы мог подумать; сверх ожидания; вот уж не ожидал	'
'想像	?empty	= 	'
'想入非非	[xiǎngrù fēifēi]	обр. дать волю своему воображению; понять	'
'想出	[xiǎngchū]	придумать; выдумать	'
'想到	[xiǎngdào]	прийти в голову [на ум]	'
'想头	[xiǎngtou]	 идея; мысль	'
'想头	[xiǎngtou]	 надежда	'
'想当然	[xiǎngdāngrán]	основываться на собственных догадках; наобум; на авось	'
'想得到	[xiǎngdedào]	представить себе, подумать	'
'想必	[xiǎngbì]	надо думать [полагать]; должно быть; наверное	'
'想念	[xiǎngniàn]	думать о ком-либо/ч	'
'想方设法	[xiǎngfāng shèfǎ]	обр. пустить в ход все средства; всеми способами	'
'想来	[xiǎnglái]	видимо; должно быть; по-видимому	'
'想法	[xiǎngfǎ]	I	'
'想见	[xiǎngjiàn]	предположить; сделать вывод; заключить	'
'想象	[xiǎngxiàng]	= 	'
'想起	[xiǎngqǐ]	вспомнить; прийти в голову	'
'想通	[xiǎngtōng]	уразуметь; понять	'
'惶	[huáng]	тк. в соч.	'
'惶恐	[huángkǒng]	испытывать страх; бояться; пугаться; страх	'
'惶惑	[huánghuò]	быть в смятении; растеряться	'
'惶惶	[huánghuáng]	быть в тревоге; тревожный	'
'惹	[rě]	вызывать (напр., чувства, действия); возбуждать; трогать; задевать	'
'惹事	[rěshì]	наделать себе хлопот; навлечь на себя неприятности	'
'惹事生非	[rěshì shēngfēi]	обр. создавать ненужные осложнения; заварить кашу	'
'惹气	[rěqì]	выходить из себя; раздражаться	'
'惹火烧身	[rěhuǒ shāoshēn]	обр. накликать беду; играть с огн	'
'惹祸	[rěhuò]	навлечь на себя беду [неприятности]	'
'惺	[xīng]	- 	'
'惺惺	[xīngxīng]	 с ясной головой	'
'惺惺	[xīngxīng]	 умный; умница	'
'惺惺作态	[xīngxīng zuòtài]	обр. разыгрывать из себя простачка; притворяться	'
'愁	[chóu]	 печалиться; тосковать; печаль, тоска	'
'愁	[chóu]	 быть озабоченным чем-либо; беспокоиться	'
'愁容	[chóuróng]	печальное выражение лица; печальный [хмурый] вид	'
'愁眉不展	[chóuméi bùzhǎn]	обр. с мрачным [хмурым] видом; нахмуриться	'
'愁眉苦脸	[chóuméi kǔliǎn]	обр. со страдальческой миной на лице; с удруч	'
'愁苦	[chóukǔ]	печалиться; печальный; печаль; горе	'
'愁闷	[chóumèn]	тоска; тоскливый; тосковать	'
'愈	[yù]	 выздороветь; зажить (о ране)	'
'愈	[yù]	 книжн. быть лучше, превосходить	'
'愈	[yù]	  	'
'愈加	[yùjiā]	ещ	'
'愈合	[yùhé]	зажить (о ране); заживление	'
'愈益	[yùyì]	см. 	'
'愉	[yú]	тк. в соч.	'
'愉快	[yúkuài]	радостный; радость	'
'意	[yì]	 мысль; идея	'
'意	[yì]	 желание; намерение	'
'意	[yì]	 думать; предполагать	'
'意	[yì]	 сокр. Италия	'
'意义	[yìyì]	смысл; значение	'
'意向	[yìxiàng]	намерение, стремление; цель	'
'意味	[yìwèi]	 смысл; нам	'
'意味	[yìwèi]	 вкус; интерес; настроение	'
'意味着	[yìwèizhe]	означать, значить; подразумевать	'
'意图	[yìtú]	намерение; замысел	'
'意外	[yìwài]	 неожиданный; непредвиденный	'
'意外	[yìwài]	 непредвиденный случай; случайность	'
'意大利	[yìdàlì]	Италия	'
'意大利人	[yìdàlìrén]	итальянец	'
'意志	[yìzhì]	воля	'
'意思	[yìsi]	 мысль; идея	'
'意思	[yìsi]	 смысл, значение	'
'意思	[yìsi]	 интерес	'
'意思	[yìsi]	 знак внимания (о подарке)	'
'意想	[yìxiǎng]	предположить; представить себе	'
'意愿	[yìyuàn]	стремление; желание; чаяние	'
'意料	[yìliào]	предполагать; предположение	'
'意气	[yìqì]	 дух; воля	'
'意气	[yìqì]	 характер; темперамент	'
'意气	[yìqì]	 настроение	'
'意气风发	[yìqì fēngfā]	обр. преисполниться небывалым энтузиазмом; в высоком порыве	'
'意见	[yìjian]	 мнение, взгляд; точка зрения	'
'意见	[yìjian]	 (критическое) замечание; претензия	'
'意识	[yìshí]	 филос. сознание	'
'意识	[yìshí]	 понимание; осознание	'
'意识形态	[yìshí xíngtài]	идеология	'
'意译	[yìyì]	 вольный перевод	'
'意译	[yìyì]	 лингв. калька	'
'愕	[è]	- 	'
'愕然	[èrán]	поразиться; быть ошеломл	'
'愚	[yú]	 глупый	'
'愚	[yú]	 тк. в соч. одурачить	'
'愚公移山	[yúgōng yí shān]	обр. горы свернуть; преодолеть все препятствия	'
'愚弄	[yúnòng]	одурачить; оставить в дураках; водить за нос	'
'愚昧	[yúmèi]	невежественный, т	'
'愚笨	[yúbèn]	глупый; тупой; невежественный	'
'愚蠢	[yúchǔn]	глупый; тупой; дурацкий	'
'愛	?empty	= 	'
'愜	[qiè]	тк. в соч.; = 	'
'感	[gǎn]	 чувствовать; ощущать; чувство; ощущение	'
'感	[gǎn]	 тк. в соч. растрогать(ся)	'
'感	[gǎn]	 впечатление	'
'感人肺腑	[gǎnrén fèifǔ]	тронуть кого-либо до глубины души	'
'感伤	[gǎnshāng]	 огорчаться, печалиться	'
'感伤	[gǎnshāng]	 впечатлительный, сентиментальный	'
'感伤主义	[gǎnshāngzhǔyì]	сентиментализм	'
'感光	[gǎnguāng]	фото светочувствительность	'
'感冒	[gǎnmào]	простудиться; простудное заболевание	'
'感到	[gǎndào]	чувствовать, ощущать, испытывать	'
'感动	[gǎndòng]	растрогать(ся)	'
'感化	[gǎnhuà]	нравственное воздействие; морально повлиять	'
'感受	[gǎnshòu]	 воспринимать; ощущать	'
'感受	[gǎnshòu]	 переживание; впечатление	'
'感召	[gǎnzhào]	воздействие; влияние; обаяние	'
'感叹	[gǎntàn]	тяжело вздыхать; охать; восклицать	'
'感叹句	[gǎntànjù]	грам. восклицательное предложение	'
'感叹号	[gǎntànhào]	восклицательный знак	'
'感叹词	[gǎntàncí]	грам. междометие	'
'感官	[gǎnguān]	сокр. органы чувств	'
'感应	[gǎnyìng]	 реакция, рефлекс	'
'感应	[gǎnyìng]	 физ. индукция	'
'感性	[gǎnxìng]	филос. чувственный	'
'感恩	[gǎn’ēn]	быть благодарным за (оказанное) благодеяние	'
'感情	[gǎnqíng]	 чувство; эмоция	'
'感情	[gǎnqíng]	 привязанность; склонность	'
'感情用事	[gǎnqíng yòngshì]	действовать в зависимости от настроения [импульсивно]	'
'感想	[gǎnxiǎng]	впечатление; ощущение	'
